Username,Create Time,Teks
nnaaddkkuunn,Thu Feb 20 09:18:17 +0000 2025,indonesia gelap blm selesai tp tbtb lagu yg bredel ada agenda ya biar konsentrasi massa yg tadi fokus sama isu indonesia gelap jadi pecah ngurusin isilop kurang literasi hmmm we never know
ruang_perubahan,Wed Feb 26 01:47:27 +0000 2025,yep ada mereka tuh lupa rakyat gabisa bodoh mau tutup kasus indonesia gelap pake isu pertamax oplos yaa ada malah tambahin isu tuntut indonesia gelap mau gimanapun akar masalah perintah gak tau diri
Arifsnt,Tue Feb 18 06:51:15 +0000 2025,denger ojol kemaren orang juga kata naikin isu ojol minta thr buat nyaingin indonesia gelap katrok anjing lah
FelisaTika,Mon Feb 24 06:49:27 +0000 2025,telusur sisi aksi indonesia gelap ungkap tuntut bawa bagai isu muka apa benar juang temu fakta sini
rainkarnich,Thu Feb 27 15:39:28 +0000 2025,danantara gaung saat jabat jabat negara suka bohong curi tipu indonesiagelap bentuk erosi percaya rakyat perintah
Dhiiilllll_____,Tue Feb 25 13:05:37 +0000 2025,moga bukan alih isu indonesia gelap salah satu bagi indonesia gelap
SangLangit01,Mon Feb 24 08:29:19 +0000 2025,indonesiagelap puncak intrik amp konspirasi saat gelap limut segala buah babak tutup yg penuh tegang amp harap cipta presiden owob meski awal jebak dlm jaring bohong amp ketidakpercayaan tak sepenuh tak daya utas
mithamiwuwu,Tue Feb 25 16:03:31 +0000 2025,jadi curiga apa kasus pertamina buka buat ngalihin isu indonesiagelap danantara indonesia tetap gelap seengganya spotlight ga directly prabowo
mawardirenda,Fri Feb 21 16:25:02 +0000 2025,rame demo indonesia gelap jadi keinget mas laut tambah isu si presiden saat mana sampe sekarang bom kelar tragedi
adamori_g,Tue Feb 18 08:38:27 +0000 2025,hmm jangan isu indonesia gelap dkk rupa upaya oknum gerah kasus yg ungkit terus keren sekarang baik liat jahat juga balik
KayaPedagang,Sun Feb 23 05:01:30 +0000 2025,sesal tebus salah misal ikut ramein isu sekarang indonesia gelap sukatani klo cuma nyesel doang masih tetep layak hujat
byubione,Wed Feb 19 18:47:05 +0000 2025,jadi keinget td pas makul tmn w voter ngetawain isu indonesia gelap situ banyak ketawa krn mostly kelas voters najis bet kt gua
BabangIqball,Thu Feb 20 11:13:51 +0000 2025,td pagi gue debat kecil sama manager gue soal isu indonesia gelap gak terima soal indonesia gelap nutup isu adil jokowi gue udh jelasin tp tetep gak terima argumen gue simpul benci bgt sm jokowi tp dia lupa kalo orang sekitar susah
heizsou,Sat Feb 22 15:01:31 +0000 2025,gak pernah expect tadi bakal diskusi panjang bareng driver gojek soal apa beda pet plastik sama poliester beda variasi cotton combed cara bedain poliester sama cotton terus tiba tiba bahas impor ekspor ke isu indonesia gelap
mascudak,Sat Feb 22 13:10:48 +0000 2025,kawal terus indonesia gelap guys antek e mulai gerak awas alih isu emyu blm half time wis gul
icecreamvit,Wed Feb 26 07:34:38 +0000 2025,indonesia gelap danantara pertamax kau suruh rakyat heboh buat apa ini wahai perintah jelek negara konten cok kaya emang punya divisi alih isu deh tiap berita udah jadwalin
Abe49165Abel,Thu Feb 20 13:08:23 +0000 2025,biasa mau pecah isu demo indonesia gelap kpk orang jokowi
beritaKBR,Tue Feb 18 06:47:21 +0000 2025,lebih personel gabung kerah aman aksi unjuk rasa mahasiswa tajuk indonesia gelap kawasan monas kemarin aksi mahasiswa bahkan jadi trending topic media sosial beberapa isu tuntut badan eksekutif mahasiswa universitas
Beritasatu,Wed Feb 19 03:45:36 +0000 2025,isu politik kini anggar prioritas presiden prabowo subianto hingga demo indonesia gelap
KriptoMerdeka,Sat Feb 22 03:13:45 +0000 2025,ajar indonesia respons bybit cepat transparan eksekusi solid bayang perintah tangan isu indonesia gelap standar komunikasi pimpin bicara langsung nyata cepat amp transparan siar
THEARTofMYSTORY,Tue Feb 18 10:32:04 +0000 2025,sosial amp budaya indonesia gelap representasi media studi semiotika berita isu sosial timpang sosial indonesia gelap studi sosiologis akses didik sehat narasi indonesia gelap media sosial analisis wacana platform x
musniumar_,Sat Feb 22 15:37:03 +0000 2025,demo besar besar dgn isu indonesia gelap gempar akan akhir mhs sama presiden prabowo bangun indonesia klik youtube subscribe share luas luas
Elirinii,Thu Feb 20 13:26:52 +0000 2025,fokus fokus topik indonesia gelap malah bikin asih isu si nikmir yaelah pola kok udh baca lagi kalau cuman nikmir gak ngaruh orang paling problematik dijadiin umpan netizen udah bosen
salasikan,Fri Feb 21 08:22:28 +0000 2025,udah banyak bukti indonesiagelap mau nambahin satu alas aja cerita kalo perintah dpr ga edar bukti dokumen hasil revisi uu bumn yg isi payung danantara bayangin buat dapet dokumen publik aja wartawan pake cara investigasi
juarakelasuajy,Mon Feb 24 17:02:27 +0000 2025,jelas engga bukan cara ekonomis gw gatau ehe cara komunikasi politik banyak isu sama perintah bom address coretax ikn indonesia gelap alih addressing the issue perintah malah keluar kata ndasmu bikin danantara
moc4B3nt0,Wed Feb 26 15:16:22 +0000 2025,cendekiawan muslim ustaz ismail yusanto nyata diksi indonesia gelap gaung aksi massa mahasiswa cukup tepat gambar kondisi negeri yang ruwet olah ada jalan keluar flashnews nasional baca
viettostrife,Tue Feb 25 06:29:39 +0000 2025,tulis nya bagus banget kak tuju si imbas kredibilitas media sendiri isu indonesia gelap buat arah spekulasi jadi tidak netral media cenderung jadi alat kuasa yang undang yang kakak bilang head of the snakenya
pekerjakampus,Thu Feb 27 11:12:34 +0000 2025,state library victoria australia kata anggota spk ulya niami efrina jamson tambah amplifikasi tuntut aksi indonesia gelap melbourne gerak usung payung isu besar juang demokrasi anti militerisme sejahtera rakyat
MNCkoranSINDO,Tue Feb 18 10:21:02 +0000 2025,soal unjuk rasa indonesia gelap mensesneg saran mahasiswa paham isu efisiensi aksi
Gondo_Maruto,Thu Feb 20 14:50:43 +0000 2025,tuju mulyono alih isu indonesia gelap
_mento,Fri Feb 21 01:52:44 +0000 2025,baca nya sih politikus banteng di tangkap kpk lalu balas isu indonesia gelap sukatani
v3locius,Tue Feb 18 00:37:07 +0000 2025,wealah cocoklogi wota dlu garis keras g mau jeket ikut an tunggang politik lha baru teaser udh bikin yg aneh alih isu indonesia gelap bawa mantan presiden aneh malah nge jokes moga jokes beneran yak biar ni mv tetep hype
MCAOps,Mon Feb 24 02:09:55 +0000 2025,jumlah amat nilai legitimasi perintah presiden prabowo subianto oleng susul aksi demonstrasi mahasiswa tajuk indonesia gelap langsung bagai daerah indonesiagelap
kopijaemjams,Thu Feb 20 06:52:05 +0000 2025,kalau lu masalah sm fandom grup sm yg bilang tp jangan buta fakta gin nyet idk sm fandom tp nctzen gk pernah denial sm isu boycott kolektif langsung naikin ht bahkan isu politik kyk indonesia darurat amp indonesia gelap aktif suara
wildandzakyy,Thu Feb 27 01:56:20 +0000 2025,dampak langsung para aktif mahasiswa karir politik masa depan mulai ancam uang saku turun partai mungkin kurang jadi isu indonesia gelap lalu opportunis masuk juga pesti gaung kaburaja dulu
ImamWah2121,Wed Feb 26 00:39:35 +0000 2025,pak yg lihat indonesia gelap mahasiswa aktivis para giat anti korupsi indonesiagelap nyata korupsi ratus triliun jabat seabreg abreg bijak ngacau kau janji parah
geliatnegeri,Sat Feb 22 08:49:08 +0000 2025,mahasiswa tuntut agam isu tajuk indonesia gelap
belumsaatnya,Sun Feb 23 14:53:58 +0000 2025,allah indonesia ga baik baik aja aja ribut gus suami gus aja gak yang peduli sama situasi negara so sorry kalau bawa isu indonesia gelap komen base ini
sefrtian,Sat Feb 22 08:00:41 +0000 2025,sengaja buat alih isu indonesia gelap timeline
dddisposable,Sun Feb 23 04:36:59 +0000 2025,iyaa gw inget bbc jarang bahas palestine kalo bahas isu lokal gin bagus biasa konten lokal jarang up konten inter mulu alhamdulillah indonesia gelap publishnya malah bagus
pernoidan,Tue Feb 25 10:39:14 +0000 2025,pas baca lagi tepat sama media indonesia akan bungkam bisu soal isu indonesia gelap belakang kata buku minta maaf jurnalisme sama turun kredibilitas
dtdzkrak,Wed Feb 26 05:52:59 +0000 2025,berita follow up biasa ga serame konten awal komen postingan udah melebi rata rata konten biasa isu indonesia gelap udah turun angle bawa negative comment subjek berita kalo diboost ga baik buat usaha sisi media relations pihak pem
keken_1807,Thu Feb 27 13:14:44 +0000 2025,alih isu gas indonesia gelap gov jadi pahlawan tau tau kabar tangkap korupsi bumn jujur gw yakin banyak kriminal besar yg udh ready to publish nanti dulu dikeluarin pas waktu pas beneran kaya main caturr
opxnk,Sun Feb 23 11:10:43 +0000 2025,alih isu doang tetep kawal indonesia gelap
rikiAiza,Mon Feb 24 05:42:53 +0000 2025,lama tahun akhir indonesiagelap milik presiden baru gak jelas nyata wakil presiden nggak jelas asal usul nya indonesiamakingelap
KhawarijAnti,Thu Feb 20 13:38:13 +0000 2025,partai jelma pki sgt getol pisah krn takut maling tangkap slogan indonesia gelap alih isu kebobroka iblis betina megawati lindung
chilioilcrumbs,Wed Feb 26 00:08:46 +0000 2025,tuh alih isu buat redam demo indonesia gelap sih pakai berita artis tangkap gara narkoba udah gak mempan sekarang koruptor dijadiin tumbal orang yg udah kaya mau penjara umur hidup pasti hidup tetap enak jangan lepas fokus gais
inlandertengik,Wed Feb 26 23:53:56 +0000 2025,gimana ga gelap bensin aja oplos korupsi gimana ga gelap laut aja jadi shgb gimana ga gelap pajak rakyat aja korupsi gimana ga gelap banyak bangun perintah yg mangkrak di lanjut indonneaiagelap
BabangIqball,Fri Feb 21 03:00:09 +0000 2025,gue jelasin argumen kalo indonesia gelap cakup tuntut mahasiswa aliansi rakyat sipil yg dalam juga tuntut adil jokowi tp gak suka harus isu adil jokowi lebih besar dr indonesia gelap argumen manager gue
detikcom,Sat Feb 22 03:12:29 +0000 2025,isu politik jadi bincang hangat mulai ganti mendiktisaintek sekjen pdip hasto tahan kpk hingga aksi indonesia gelap potret pek
ILCRockyGerung,Wed Feb 19 00:48:21 +0000 2025,aksi indonesia gelap mungkin tunggang penting kudeta prabowo subianto isu kembang beberapa waktu lalu
HumasResMajene,Sat Feb 22 04:53:48 +0000 2025,polrses majene polres majene laksana awal aman aksi damai gelar koalisi masyarakat sipil kabupaten majene bundar tugu juang kota majene jumat aksi angkat isu nasional tajuk indonesia gelap
purbani_mahla,Tue Feb 25 14:01:25 +0000 2025,jangan kasih celah apa buat campur tangan asing aja gerak isu indonesia gelap
detikcom,Tue Feb 18 08:40:00 +0000 2025,mensesneg respons demo indonesiagelap efisiensi tak dampak didik mensesneg prasetyo imbau demonstran terus pantau informasi beberapa isu kait efisiensi suara lurus gt gt detikcom
bayang26,Tue Feb 25 10:55:10 +0000 2025,indonesia bener bener gelap edyan gendeng gemblung gas tuh gas tuh danantara line up nya si ok gas tuh korupsi t indonesiagelap
atlaspotok86448,Sun Feb 23 14:48:53 +0000 2025,pikir pikir buka sosmed cuma tambah pusing n ruwet kek masalah gak beres beres adaaa aja indonesia gelap habis isu agama habis isu sara adu domba buzzer orang pure gak tau yang gak mau tau kek informasi banyaaaak banget
dbrahmantyo,Thu Feb 20 10:40:09 +0000 2025,ga peduli setop eksposure lebih berita potensi alih isu indonesia gelap saat kuasa dengar suara rakyat
allaboutnews06,Tue Feb 18 15:10:22 +0000 2025,sihh alih isu besar turut gw mau ngegeser isu indonesia gelap x anda jadi dateng behhh semua media nyorotnya ronaldo doang
Bambang77197468,Mon Feb 24 05:52:06 +0000 2025,bendera indonesia indonesia bukan gelap keruh gaduh hrs satgas independen bendera indonesia bersih semua inventarisasi mulai presiden menteri jabat anggota dewan proses hukum dstnya bendera indonesia terang kotor tak bakal maju adil makmur
NarasiNewsroom,Wed Feb 12 08:05:35 +0000 2025,kemenkes jadi salah satu menteri kena mangkas anggar kalo begini apa kabar layan sehat narasi daily
NarasiNewsroom,Mon Feb 24 03:31:44 +0000 2025,presiden prabowo subianto resmi luncur badan kelola investasi daya anagata nusantara bpi danantara senin hari senin presiden republik indonesia menandatangani uu nomor tahun ubah tiga atas uu nomor
NarasiNewsroom,Tue Oct 22 08:09:11 +0000 2024,menteri hak asasi manusia ham natalius pigai ingin tim transisi rombak anggar menteri nilai pagu menteri sangat kecil ombak nilai perlu lantar presiden prabowo subianto taruh perhati khusus tangan ham indonesia
NarasiNewsroom,Fri Nov 08 04:31:52 +0000 2024,utus khusus presiden bidang bina generasi muda kerja seni raffi ahmad bakal buat event rutin guna dana pribadi gimana sih atur enggak pakai dana pribadi buat program perintah narasi daily
NarasiNewsroom,Fri Jul 08 12:38:19 +0000 2022,rakyat bayar pajak buat ngegaji perintah lalu perintah minta rakyat buat cari solusi sendiri atas masalah jaahh pantes rebut mau jadi jabat enak betul idup klean yha
NarasiNewsroom,Tue Nov 01 03:28:03 +0000 2022,anggarannnya sisa rp triliun enak buat apa nih biar enggak hambur hamburin narasi daily
NarasiNewsroom,Wed Aug 14 07:32:33 +0000 2024,pernah bayang enggak berapa gedung sekolah bisa bangun anggar banyak cara total juli anggar gelontor bangun ikn capai rp triliun rinciannya realisasi anggar besar rp triliun lalu capai
NarasiNewsroom,Thu Sep 05 14:54:39 +0000 2024,anggar rp miliar kok server e materai uri down penting aparat tegak hukum audit
NarasiNewsroom,Thu Oct 10 01:48:45 +0000 2024,kalo potensi nambah utang negara mah jangan dek itungan teliti nih misal anggar rp juta per bulan anggota dpr tara beri makan gizi gratis siswa per hari lama satu tahun narasi daily
NarasiNewsroom,Sun May 26 07:19:36 +0000 2024,eksekutif mahasiswa universitas brawijaya em ub kirim paket kotak nama kotak reformasi mendikbudristek nadiem makarim isi surat buka bet pingpong kotak kirim demonstrasi ukt uang kuliah tunggal rektorat ub
NarasiNewsroom,Fri Sep 06 12:37:03 +0000 2024,tak hendak ganggu indah pandang resmi negara karena tak sekadar siang arit satu satu cara musnah hingga akar akar pestisida esai lengkap
NarasiNewsroom,Wed Mar 06 05:46:55 +0000 2024,padahal anggran dana bos aja nilai bisa sejahtera didik baik fasilitas sekolah maju kualitas didik nasional eh malah mau dipake buat makan gratis kalo kata amat sih bakal kayak gin dapat gimana nih narasi daily
NarasiNewsroom,Sat Mar 09 13:14:57 +0000 2024,sampai capres nomor urut anies baswedan acara dos festival gagas salam jari gera tolak milu curang kata anies praktik demokrasi belakang jalan tidak adil perlu juang hadir rasa adil di
NarasiNewsroom,Thu Feb 27 12:14:23 +0000 2025,bumi manusia kabinet oke gas tahun pramoedya vs hari pertama perintah prabowo gibran buah opini maria goreti ana kaka
NarasiNewsroom,Sun Feb 23 13:57:50 +0000 2025,itu sampai gubernur lembaga tahan nasional lemhanas ri ace hasan syadzily akademi militer magelang jawa tengah minggu materi bekal kepala daerah lemhanas kait geopolitik tahan nasional hingga wawas bangsa beri
NarasiNewsroom,Mon Sep 18 09:38:07 +0000 2023,perintah tetap bersikukuh proyek rempang eco city tetap lanjut alas investasi padahal udah banyak tolak mana mana hmm
NarasiNewsroom,Wed Jul 06 06:28:58 +0000 2022,ada ruang bahas ulang kata wakil ketua komisi iii dpr habiburokhman percaya kita deh insya allah sangat banyak manfaat mudarat percaya nga yha semuabisakena
NarasiNewsroom,Mon Feb 17 11:16:50 +0000 2025,badan kelola investasi daya anagata nusantara danantara luncur februari presiden prabowo subianto sebut danantara bentuk kelola investasi nasional danantara konsolidasi semua kuat ekonomi yang di kelola
NarasiNewsroom,Thu Feb 27 08:52:22 +0000 2025,babak empat subsidi apbn turun harga impor kirim mahal
NarasiNewsroom,Thu Nov 09 13:29:32 +0000 2023,kpk resmi tetap wamenkumham eddy hiariej sangka duga kasus gratifikasi nila rp miliar duga gratifikasi kait minta bantu kesah badan hukum direktorat jenderal administrasi hukum umum ahu kemenkumham lapor atas duga
NarasiNewsroom,Fri Apr 05 05:17:24 +0000 2024,menteri uang meneku sri mulyani hadir sidang selisih hasil pilih umum phpu presiden wakil presiden mahkamah konstitusi mk jakarta jumat sri mulyani salah satu empat menteri kabinet indonesia maju panggil
NarasiNewsroom,Sat Sep 21 02:06:32 +0000 2024,lembaga survei indonesia lsi buat survei ukur efek dukung mantan gubernur jakarta anies baswedan elektabilitas pasang calon pilkada jakarta narasi daily
NarasiNewsroom,Mon Mar 18 07:36:32 +0000 2024,jaksa agung jagung terima lapor menteri uang sri mulyani kait duga korupsi beri fasilitas lembaga biaya ekspor indonesia lpei duga kasus korupsi dapat hasil periksa laku badan awas uang
NarasiNewsroom,Thu Sep 15 06:18:14 +0000 2022,dulu waktu pimpin presiden soekarno krisis uang minjem uang rakyat sekarang krisis uang aja ada minjem uang rakyat alias isi sendiri untung ganti narasi daily
NarasiNewsroom,Thu Sep 19 12:05:33 +0000 2024,lalu rapat paripurna perintah dpr tuju revisi tiga undang undang tiga ruu rupa usul inisiatif dpr antara ruu menteri negara ruu dewan timbang presiden wantimpres ruu imigrasi tiga ruu tuai kritik
NarasiNewsroom,Wed Nov 13 05:05:26 +0000 2019,menteri tahan prabowo subianto cecar soal anggar rapat perdana dpr prabowo tolak beber anggar buka narasiflash narasinewsroom narasitv matanajwa
NarasiNewsroom,Wed Mar 20 03:03:32 +0000 2024,menteri uang menkeu sri mulyani indrawati dapat agam tanya soal anggar program makan siang gratis rapat kerja menteri uang komisi xi dpr ri selasa ini jawab sri mulyani narasi daily
NarasiNewsroom,Wed Aug 04 08:15:46 +0000 2021,ngecat pesawat nila rp miliar kalau duit buat beli beras beli mie instan bagi ke orang butuh kira kira berapa banyak
