Username,Create time,Teks
sinpotv,Thu Feb 27 08:44:21 +0000 2025,Wamenkop: Setelah Minerba Koperasi Bisa Kelola Tambang Migas https://t.co/UMWbnyGMmb
radaraktual,Sun Feb 23 21:30:00 +0000 2025,Publik Harus Awasi Implementasi UU Minerba https://t.co/Mhu1sJyvXb
polsektebet,Thu Feb 27 06:31:48 +0000 2025,Polsek Tebet Amankan Aksi Unjuk Rasa di Depan Kantor Dirjen Minerba tetap menjaga ketertiban umum. https://t.co/MnKQIePzIP
dimhansun,Sat Feb 22 00:50:42 +0000 2025,@salasikan gak hanya UU Danantara saja kak UU Minerba dan PP tentang DHE SDA yang baru direvisi juga gak bisa didapat PDF-nya di mana2 (jdih bpk hukum online).
polsektebet,Thu Feb 27 06:32:03 +0000 2025,Bhabinkamtibmas Menteng Dalam Sambangi Security Kantor Dirjen Minerba Sampaikan Himbauan Kamtibmas Kantor Dirjen Minerba. https://t.co/AxmWRAUzaM
_Haris_Srg,Tue Feb 25 03:01:14 +0000 2025,Saya selalu belajar dari kenyataan. UU minerba direvisi yg terjadi negara rugi besar. UU KPK direvisi KPK justru lemah. UU cipta kerja posisi negara justru dilemahkan olegarki. Kini UU BUMN apakah hrs kita biarkan Indonesia bakal rugi besar. Mereka sll buat kerusakan dgn UU.
polsektebet,Thu Feb 27 06:31:38 +0000 2025,Personel Polsek Tebet Gelar Apel Persiapan Pengamanan Aksi Unjuk Rasa di Kantor Dirjen Minerba. https://t.co/pNs1OwyYRZ
minerba2010,Thu Feb 27 16:01:23 +0000 2025,オーストラリアは今は夏だぞ！って思ったらもう既に先を越されていた（そりゃそうだ）
MINERBA_4th,Sat Feb 22 10:21:27 +0000 2025,홍대 바보팟(?) 수고하셨습니다~~ 형님 조심히 들어가세요~ @nazunamoe
RelawanNusanta1,Tue Feb 25 02:10:15 +0000 2025,@Dennysiregar7 Tutup aja atau bekukan izin tambang Minyak gas dan Minerba di tanah papua kalau CSR mereka ga bisa memberikan pendidikan gratis buat Anak Papua.
MINERBA_4th,Sat Feb 22 13:24:45 +0000 2025,저는 자러 ㄱ...
ruliemaulana,Tue Feb 25 01:40:12 +0000 2025,Otonomi daerah itu udah ngga ada lagi sejak ada tiga Omnibus satu UU Minerba dan satu PP PSN. Pemegang kendali kepala daerah itu Menkeu.
agung_faysm,Sat Feb 22 17:12:21 +0000 2025,@bbcworldservice Points of Student Demands at the #IndonesiaGelap demonstration in February 2025 1. Free education &amp; cancel education budget cuts 2. Revoke problematic PSN 3. Reject revision of Minerba Law 4. Eliminate ABRI Dual Function 5. Pass Indigenous Peoples Bill
minerba2010,Fri Feb 21 19:13:26 +0000 2025,バグったｗ https://t.co/rEhqY6QPMi
cornelgea,Wed Feb 26 15:35:35 +0000 2025,KPK - UU Minerba - UU Cipta Kerja - KUHP Baru - Danantara - KUHAP Baru : Sial banget kaya hidup dlam design Jokowi yg uda direncanakan sejak awal. Untuk memusatkan kekayaan tanpa gangguan perlu pelemahan KPK aturan yg mudahin investasi stabilitas politik &amp; alat gebuk rakyat.
minerba2010,Sat Feb 22 11:57:56 +0000 2025,ファミコンウォーズじゃないん？
Bdrt007,Sun Feb 23 06:06:22 +0000 2025,@bengkeldodo Tergantung yang order..uu minerba minta direvisi jelas supaya bisa ekspor bahan mentah..kita tau siapa yg berkepentingan disini. Kalau cuma Universitas ikut kelola itu terserah rektor masing2 mau kelola atau tidak karna sifatnya hanya memberi ruang bukan perintah.
minerba2010,Tue Feb 25 14:05:59 +0000 2025,なんか探し物してた方のBioみたら無限に懐かしい名前が 。 YouTubeでクリアしてる人もいたしなんかごく少数には刺さってたんだな 。
minerba2010,Fri Feb 21 15:57:50 +0000 2025,そんな歌詞だっけと思って聞いてみたら2番酷いなwww
NarasiNewsroom,Sun Feb 23 12:46:23 +0000 2025,Kita flashback ke seminggu terakhir di aksi Indonesia Gelap yuk https://t.co/xhVFL90SBX
NarasiNewsroom,Thu Aug 22 02:04:27 +0000 2024,Demokrasi Indonesia saat ini berada dalam keadaan darurat. Tiga pilar demokrasi kini sudah dalam keadaan rawan. Reot dan nyaris runtuh. Atas rentetan kejadian yang terjadi dalam kurun satu periode kini mencatat saja tidak cukup. | Narasi Daily https://t.co/uB9iIOZmac
NarasiNewsroom,Mon Feb 17 11:52:37 +0000 2025,Badan Eksekutif Mahasiswa Seluruh Indonesia (BEM SI) menggelar demonstrasi 'Indonesia Gelap' Senin (17/2/2025). Para mahasiswa dari berbagai universitas ini menuntut lima hal terkait kebijakan pemerintahan Prabowo Subianto-Gibran Rakabuming Raka. Adapun lima tuntutan BEM SI https://t.co/0Y7KpXuIRA
NarasiNewsroom,Sun Feb 20 12:38:04 +0000 2022,Sebanyak 1 1 jt kg minyak goreng ditemukan di gudang milik Salim Grup anak usaha PT Indofood PT Salim Ivomas Pratama Tbk (SIMP) di Deli Serdang Sumatera Utara di tengah keberadaan minyak goreng yang tengah sulit didapat masyarakat. | Narasi Daily https://t.co/yvpBiM4nmq
NarasiNewsroom,Tue Mar 30 09:27:11 +0000 2021,Visual Istana Negara dengan desain garuda di Ibu Kota Negara (IKN) baru di Kalimantan Timur menuai kritik di kalangan masyarakat terutama asosiasi profesional. Ada yang menilai bangunan itu tak mencirikan kemajuan peradaban bangsa di era digital. https://t.co/CCymLyO7WE
NarasiNewsroom,Fri Feb 21 11:14:53 +0000 2025,Ratusan massa aksi Indonesia Gelap kompak menyanyikan lagu 'Bayar bayar bayar' milik band punk Sukatani di kawasan Patung Kuda Jakarta Pusat Jumat (21/2/2025). Lagu 'Bayar bayar bayar' dinyanyikan sembari menunggu kedatangan rombongan massa lain untuk bergabung ke lokasi https://t.co/9BNGzjZ6Qf
NarasiNewsroom,Sat Aug 17 07:47:31 +0000 2024,Spanduk merah bertuliskan INDONESIA IS NOT FOR SALE MERDEKA! terbentang di Jembatan Pulau Balang Penajam Paser Utara Kalimantan Timur Sabtu (17/8/2024). Itu merupakan aksi yang dilakukan masyarakat yang tergabung dalam Koalisi Tanah untuk Rakyat di sekitar Teluk Balikpapan https://t.co/QYC7jS7DEW
NarasiNewsroom,Sun May 14 06:40:59 +0000 2023,Kejadian kurang mengenakan di SEA Games Kamboja 2023 kembali terjadi. Kali ini tim tenis Indonesia harus merayakan medali emas dalam keadaan gelap pada Sabtu (13/5/2023) malam. | Narasi Daily https://t.co/q391i2sAec
NarasiNewsroom,Mon Feb 17 14:29:04 +0000 2025,Tidak hanya di Jakarta aksi demonstrasi Indonesia Gelap juga dilakukan oleh para mahasiswa di sejumlah daerah. Di Surabaya Jawa Timur aksi sempat memanas setelah terjadi pelemparan. Sedangkan di Bandung Jawa Barat mahasiswa tetap melaksanakan aksi demonstrasi walau diguyur https://t.co/luOh33mwVM
NarasiNewsroom,Tue Feb 18 07:29:52 +0000 2025,Lima Tuntutan Utama Dalam Aksi Demonstrasi Mahasiswa Bertajuk Indonesia Gelap https://t.co/jfnG7PZbkE
NarasiNewsroom,Fri Feb 21 08:36:25 +0000 2025,Keren sih ibu-ibu ini. Sehat-sehat orang baik. Terima kasih sudah berbagi. Oiya pantau terus demonstrasi #IndonesiaGelap di Instagram dan YouTube Narasi Newsroom ya bakal ada LIVE dari Kawasan Patung Kuda Jakarta. | Narasi Daily https://t.co/gybH7qByAP
NarasiNewsroom,Thu Aug 13 00:39:36 +0000 2020,Angkatan Bersenjata Malaysia (MAF) menangkap menangkap 18 imigran gelap asal Indonesia yang mendarat di kawasan Pantai Batu Layar di Bandar Penawar Johor (10/8/2020). #NarasiNewsroom https://t.co/0IQgAxVyOW
NarasiNewsroom,Sat Oct 28 13:36:26 +0000 2023,Puluhan tahun warga Pulau Sangiang mencoba bertahan di tanah mereka; rumah dengan surat atas tanah yang juga mereka miliki. Warga setempat disebut sebagai perambah oleh pemerintah atas tanah yang sudah turun-temurun mereka tinggali. Teror terus diterima untuk memaksa mereka https://t.co/C0HiG0UlDI
NarasiNewsroom,Mon Apr 10 11:08:36 +0000 2023,Hubungan dagang Indonesia dan Israel sudah berlangsung sejak Gus Dur menjabat penolakan dari berbagai pihak yang membuatnya melangkah diam-diam. Lantas seperti apa hubungan Indonesia-Israel? Tonton jawaban Emanuel Shahaf di #BukaMata klik https://t.co/Vf1vJroAfh. | Buka Mata https://t.co/AVNVahhnCF
NarasiNewsroom,Mon Sep 27 12:59:33 +0000 2021,Konflik bersenjata di Intan Jaya Papua terus terjadi selama tiga tahun terakhir antara TNI-Polri dan TPNPB. Korbannya seringkali masyarakat sipil karena dituduh mata-mata TPNPB. Belum lagi soal pelanggaran HAM yang disebabkan proyek SDA di sana. Apa sebabnya? Segera #BukaMata https://t.co/luyMhAU5MC
NarasiNewsroom,Sat Dec 16 11:14:12 +0000 2023,Indonesia punya sejarah gelap dalam pelanggaran HAM masa lalu. Kasusnya pun banyak mulai dari 1965 kejahatan Petrus Timor Leste Talangsari Tanjung Priok 1998 hingga penembakan Semanggi.
NarasiNewsroom,Fri Sep 20 10:20:20 +0000 2024,Sungai Sagea adalah sumber kehidupan warga Desa Sagea-Kiya Halmahera Tengah. Terdapat relasi kuat antara sungai dan warga. Sejak dahulu warga memanfaatkan air sungai untuk minum mandi hingga mencuci pakaian. Namun sejak perusahaan nikel hadir air menjadi keruh kecokelatan. https://t.co/gXEciaHWbE
NarasiNewsroom,Mon Apr 10 11:10:30 +0000 2023,Sudah tayang selengkapnya di https://t.co/Vf1vJroAfh.
NarasiNewsroom,Wed Sep 11 10:10:23 +0000 2024,Hilirisasi nikel adalah jargon yang terus-menerus dilontarkan Presiden Joko Widodo. Program tersebut kerap dikaitkan dengan energi hijau dan transisi kendaraan listrik. Namun apakah hilirisasi ini betul-betul hijau? Adlun Fiqri Juru Bicara Save Sagea menentang keras aktivitas https://t.co/1ggINB3lUI
NarasiNewsroom,Fri Oct 21 11:07:42 +0000 2022,Menteri Kesehatan Budi Gunadi Sadikin melaporkan pada Jumat (21/10/2022) bahwa sudah terdapat 241 kasus gangguan ginjal akut di Indonesia 133 orang di antaranya dinyatakan meninggal atau sekitar 55 persen. Kasus ini juga sudah ditemukan di 22 provinsi. https://t.co/qPAOW2jw2o
NarasiNewsroom,Sat Jan 25 11:55:34 +0000 2025,Kepala Badan Gizi Nasional Dadan Hindayana mengatakan serangga bisa dijadikan opsi protein di menu program Makan Bergizi Gratis Mungkin saja ada satu daerah suka makan serangga (seperti) belalang ulat sagu bisa jadi bagian protein kata Dadan di Jakarta Sabtu (25/1/2025). https://t.co/GVUHFRSV83
NarasiNewsroom,Thu Dec 28 10:11:51 +0000 2023,Perang berkecamuk di Aceh. Kehidupan warga Aceh penuh ancaman dan risiko. Tidak punya pilihan mereka pun menyeberang ke Malaysia dengan status sebagai pengungsi. Apa yang sebenarnya terjadi sampai mereka harus mengungsi? Sebuah utas. https://t.co/jUDO4nWKAD
NarasiNewsroom,Tue Jul 09 09:37:40 +0000 2024,Mantan Bupati Langkat Terbit Rencana Perangin-angin divonis bebas oleh Majelis hakim Pengadilan Negeri (PN) Stabat Kabupaten Langkat Sumatera Utara dalam kasus tindak pidana perdagangan orang (TPPO). Hakim juga meminta agar hak serta harkat martabat terdakwa Terbit Rencana https://t.co/ejcPBXJlBJ
NarasiNewsroom,Sun Feb 23 10:25:12 +0000 2025,Seorang remaja diarak warga keliling kampung setelah mencuri pisang. Setelah mengaku di kantor polisi ia mencuri karena kelaparan dan membiayai adiknya. https://t.co/oJXojFYnMG
NarasiNewsroom,Wed Nov 13 06:15:36 +0000 2024,Nambah lagi deh duta-duta ini yang awalnya terjerat kasus Udah dari dulu Indonesia hobi menjadikan seseorang yang kena kasus sebagai duta. Siapa aja sih mereka? https://t.co/D1fzSsrS3S
NarasiNewsroom,Thu Dec 22 04:16:19 +0000 2022,Sama ikutan bingung nih. Kok malah mikirin citra Indonesia yang buruk gara-gara KPK pake sistem OTT Yaaa nga usah korupsi dong kalau gitu~ https://t.co/9atMJ5C8V8
NarasiNewsroom,Tue Apr 02 14:52:30 +0000 2024,Ternyata ada pemain di balik proyek jalan rusak di Lampung? Proyek jalan rusak di Lampung nyatanya tak lepas dari monopoli oleh sejumlah pemain lama yang saling terafiliasi. Tim Indonesia Leaks juga menemukan bahwa pengadaan menggunakan spesifikasi yang tak sesuai. https://t.co/3uXfp1PY12
NarasiNewsroom,Thu Mar 14 04:17:35 +0000 2024,Warga di sekitar IKN tepatnya di desa Pamaluan Kalimantan Timur diminta merobohkan rumah mereka maksimal 7 hari setelah menerima surat ultimatum. Kenapa hal ini bisa terjadi? Lalu bagaimana fenomena ini menurut pakar tata negara? | Narasi Daily https://t.co/bNVplYteGm
NarasiNewsroom,Fri Sep 15 11:39:24 +0000 2023,Menurut Mardani Legayelol dari Save Sagea banjir ini disebabkan oleh operasi tambang PT IWIP yang menutup daerah aliran sungai (DAS) sehingga mengubah aliran sungai Sake. Ini mengakibatkan intensitas aliran banjir yang deras dan semakin parah. | Narasi Daily https://t.co/bn42CFOwXR
NarasiNewsroom,Tue Dec 17 08:34:39 +0000 2024,Pemerintah Indonesia memulangkan lima terpidana kasus narkoba Bali Nine ke Australia Minggu (15/12/2024). Kelimanya masih berstatus narapidana dan tak mendapat pengampunan dari Indonesia. Emang gimana kasusnya? | Narasi Daily https://t.co/8vctwxahY9
NarasiNewsroom,Mon Dec 19 08:20:00 +0000 2022,Sampe-sampe Soeharto dinobatkan sebagai pemimpin negara paling korup loh. | Narasi Explains https://t.co/P4omM7NSEz
NarasiNewsroom,Fri Oct 11 12:04:33 +0000 2019,Brigjen Pol Iriyanto dicopot dari jabatan Kapolda Sulawesi Tenggara usai tewasnya dua demonstran Randi dan Yusuf. #NarasiNewsroom #Narasitv https://t.co/JXP5eIKgwn
NarasiNewsroom,Wed May 20 05:19:27 +0000 2020,Ramai foto dan video kerumunan warga di dunia maya membuat petugas kesehatan kecewa. Kekecewaan itu diungkapkan melalui #IndonesiaTerserah. Selain itu ada juga yang mengungkapkan kekecewaan lewat lagu dengan tema yang sama.⁣ ⁣ #KebaikanTanpaSekat #Narasinewsroom https://t.co/k6fH6gdTYe
NarasiNewsroom,Thu Jul 28 11:30:00 +0000 2022,Ditendang dipukuli menggunakan batu bata dan pipa besi diterima para Pekerja Migran Indonesia saat ditahan di rumah detensi Sabah Malaysia. Kepala dan dada jadi sasaran utama pemukulan. Akibatnya belasan WNI meninggal dunia. Selengkapnya: https://t.co/JoBRu2TifI | Buka Mata https://t.co/qqX6W3sMak
NarasiNewsroom,Tue Sep 19 14:26:37 +0000 2023, Selama kita menulis tentang Indonesia masih harus menggunakan Wakanda maka skor kita masih rendah ujar Anies Baswedan di Mata Najwa. https://t.co/gjcnLIKeVE
NarasiNewsroom,Sat Sep 10 02:30:49 +0000 2022,Iwan Budi Paulus ASN Pemkot Semarang yang menghilang sejak dua pekan lalu ditemukan dalam kondisi terbakar. Sehari sebelum menghilang sedianya Iwan bakal jalani pemeriksaan kedua sebagai saksi dugaan korupsi pengalihan aset. Baca https://t.co/iXX3DKl7o4
NarasiNewsroom,Fri Mar 08 05:46:21 +0000 2024,Wakil Presiden ke-10 dan 12 Republik Indonesia Jusuf Kalla (JK) menyebut Pemilihan Umum (Pemilu) 2024 sebagai pemilu terburuk dalam sejarah Indonesia setelah pemilu 1955. Tonton deh videonya sampe selesai ini alasannya. | Narasi Daily https://t.co/T3CAmIZAfR
NarasiNewsroom,Sat Oct 22 07:22:43 +0000 2022,Menurut LBH Bogor Irwansyah pemerintah Kota Bogor bisa digugat karena dianggap lalai mengelola fasilitas umum dalam hal ini menutup drainase atau gorong-gorong yang membuat Nabila terseret banjir dan meninggal. | Narasi Daily https://t.co/ccMVihJBpu
NarasiNewsroom,Tue Jan 25 11:37:29 +0000 2022,Selain dikhianati hukum warga setempat juga kebagian banyak persoalan pahit: polusi udara kehidupan sebagai petani yang terancam akibat lingkungan yang rusak sampai konflik horizontal antar-warga. Cerita lengkapnya bisa kamu simak di sini: https://t.co/dZSBvygKWJ | Buka Mata https://t.co/YM8W3azpR3
NarasiNewsroom,Thu Jan 25 18:31:08 +0000 2024,INDONESIA LOLOSSS KE 16 BESAR UNTUK PERTAMA KALINYA! Hasil ini diraih setelah Oman mendapatkan hasil imbang melawan Kirgistan dalam laga penutup Grup F Piala Asia 2023. Indonesia mendapatkan tiket babak 16 besar setelah berhasil menjadi salah satu dari empat tim peringkat tiga https://t.co/CbObuRu7B9
NarasiNewsroom,Wed Feb 05 07:00:46 +0000 2025,Peringatan Darurat Garuda Hitam Menjadi Viral di Media Sosial https://t.co/FsoUOAkJ9f
NarasiNewsroom,Thu Jan 23 12:22:48 +0000 2025,Komisi Pemberantasan Korupsi (KPK) merilis Laporan Kekayaan Penyelenggara Negara (LHKPN) menteri Kabinet Merah Putih. Siapa menteri yang hartanya paling banyak? Siapa pula yang hartanya paling sedikit? | Narasi Daily https://t.co/mZOt8djwLe
NarasiNewsroom,Wed Nov 08 13:27:04 +0000 2023,Netflix meluncurkan series baru Gadis Kretek yang berhari-hari jadi trending topic. Series ini tak hanya soal rokok kretek dan romansa masa lalu. Lebih dari itu kisah Dasiyah mengingatkan kita tentang mimpi yang pupus dan trauma atas peristiwa 1965. Gimana ceritanya? Utas. https://t.co/uqJcm7OERL
NarasiNewsroom,Fri Oct 27 11:15:25 +0000 2023,Masyarakat Pulau Rempang kemarin mau diusir dari rumahnya karena dianggap enggak punya sertifikat oleh pemerintah. Padahal mereka tinggal di sana udah ratusan tahun‍️ Eh sekarang masyarakat Pulau Sangiang yang emang punya sertifikat dan jelas kalau tanah mereka merupakan tanah https://t.co/1N5nUtXRdm
NarasiNewsroom,Fri Jan 03 08:26:24 +0000 2025,Organized Crime and Corruption Reporting Project (OCCRP) mengungkap alasan di balik masuknya nama Presiden RI ke-7 Joko Widodo (Jokowi) dalam nominasi tokoh terkorup versi lembaganya. Nama Jokowi masuk nominasi bersama Presiden Kenya William Ruto Presiden Nigeria Bola Ahmed https://t.co/Z6f8Q3iOnp
NarasiNewsroom,Thu Dec 26 00:47:51 +0000 2019,Kaum rebahan sempat sedih karena IndoXXI situs streaming film ilegal bakal tutup mulai 2020 karena ada rencana penindakan dari Kominfo. Tapi netizen +62 punya cara untuk menyiasatinya. Satu situs terblokir situs lain bermunculan. #NarasiNewsroom #NarasiTV #MataNajwa https://t.co/nzRE8oqWsC
NarasiNewsroom,Fri Oct 11 01:45:55 +0000 2024,Luas kebun sawit ilegal tumbuh terus dampak buruknya juga macem-macem banget. Coba kamu baca sampai habis deh | Narasi Daily https://t.co/OQyRFUFdjx
NarasiNewsroom,Mon Jul 11 12:01:54 +0000 2022,Menteri Agama Ad Interim Muhadjir Effendy membatalkan rencana pencabutan izin operasional Ponpes Shiddiqiyyah Jombang dan bisa beraktivitas kembali seperti sedia kala. Oiya kalau lupa ponpes ini ialah ponpes yang menaungi tersangka pencabulan Bechi. Sekretariat Kabinet https://t.co/IDHqecIECI
NarasiNewsroom,Thu Nov 02 12:39:47 +0000 2023,Sedih banget RS Indonesia di Gaza terancam lumpuh dan sudah sangat kritis. Apa penyebabnya dan apa rencana pemerintah selanjutnya? Cek video selengkapnya sampai akhir. | Narasi Daily https://t.co/um8prcwJzm
NarasiNewsroom,Wed Jun 12 10:02:44 +0000 2024,Rumah warga di Pulau Obi tergenang akibat tanggul jebol yang diduga milik perusahaan tambang Harita. Jaringan Advokasi Tambang (Jatam) mengungkap kejadian berawal saat hujan mengguyur Desa Kawasi selama 5 jam pada Selasa (11/6/2024) sejak pukul 13.00 WIT. Tanggul pun jebol. https://t.co/eQc7u4NiLf
NarasiNewsroom,Tue Sep 10 01:41:54 +0000 2024,Koalisi Sipil mengungkapkan bahwa aktivis asal Maluku disomasi oleh Purnawirawan Jendral Suaidi Marasabessy setelah aksi menolak tambang nikel milik PT IWIP (Indonesia Weda Bay Industrial) Senin (9/9/2024). Cristina aktivis muda tersebut sudah dua kali diminta oleh Jendral https://t.co/T9sM049wu6
NarasiNewsroom,Mon Sep 18 02:44:52 +0000 2023,Temuan ini disampaikan Komisi Nasional Hak Asasi Manusia (Komnas HAM) setelah mereka melakukan investigasi terkait konflik agraria di Rempang Sabtu (16/9/2023). | Narasi Daily https://t.co/xUqk6d2VqG
NarasiNewsroom,Sun Oct 17 14:53:25 +0000 2021,INDONESIA JUARAAA THOMAS CUUPPPP! Indonesia berhasil menang langsung 3-0 melawan juara bertahan China. Aaaaaaa senaanggggg #NarasiNewsroom https://t.co/vaIW3Grq9x
NarasiNewsroom,Sun Oct 23 10:39:09 +0000 2022,Saat ini jumlah korban gagal ginjal akut mencapai 241 kasus dengan 133 kematian dan tersebar di 22 provinsi. https://t.co/9kfOmEyeSy
NarasiNewsroom,Tue Jan 07 14:24:02 +0000 2025,RS Indonesia Resmi Berhenti Beroperasi di Gaza https://t.co/STY0uNXX4T
NarasiNewsroom,Sat Sep 28 07:39:39 +0000 2024,Dokter Steven Langi adalah salah satu dokter yang bertugas menangani anak-anak Asmat yang terdampak krisis gizi buruk di wilayah pedalaman Asmat Papua Selatan pada 2018 silam. Enam tahun berlalu Dokter Steven menilai krisis tersebut masih menjadi ancaman serius hingga kini. https://t.co/tnVitGuF8Y
NarasiNewsroom,Wed Oct 09 07:02:13 +0000 2024,Nabiyla Risfa Izzati dosen Hukum Ketenagakerjaan UGM manilai meningkatnya angka pekerja di sektor informal ini menunjukkan bahwa pemerintah belum punya terobosan buat menciptakan lapangan kerja baru di sektor formal. Dan ini bisa jadi alarm bahaya buat perlindungan pekerja di https://t.co/bAyOIejcvI
NarasiNewsroom,Thu Jan 16 09:36:05 +0000 2025,Cut Aja Rizka penyanyi asal Aceh di album Nyawöung masih kerap merasa bersalah lantaran karya seni yang ia ciptakan bersama rekan-rekannya sempat membuat sebagian rakyat Aceh berada pada satu kondisi suram. Di Aceh awal 2000-an warga kala itu bisa dipersekusi oleh aparat https://t.co/G0pxUTzG28
NarasiNewsroom,Sun Nov 17 06:27:46 +0000 2024,Ivan Sugianto yang viral lantaran meminta seorang siswa SMA Gloria 2 Surabaya sujud dan menggonggong kini resmi dijadikan tersangka. Enggak cuma itu sejumlah rekening bank milik Ivan juga diblokir oleh Pusat Pelaporan dan Analisis Transaksi Keuangan (PPATK). Gimana kasus ini https://t.co/AL9tUgKDe9
NarasiNewsroom,Sat Oct 15 02:04:48 +0000 2022,Buka Mata episode of Kanjuruhan Indonesian Football Disaster The Brutal Moments Towards Mass Death is now available in English. Watch full video link below: https://t.co/4yiz5GZ2mb #MomenBrutalKanjuruhan https://t.co/hdhijg74z6
